t,x,y,i
941,56847,1311063.31334106,1
942,56875,1310848.97778473,1
943,56895,1316585.66132034,1
944,56898,1315730.26588593,1
945,56907,1312937.33435075,1
946,56931,1317447.07907545,1
947,56935,1312021.60972144,1
948,56964,1320010.18268792,1
949,56994,1314348.24095373,1
950,57018,1320799.78665799,1
951,57022,1318551.73987109,1
952,57043,1319114.01840576,1
953,57073,1318242.83856167,1
954,57077,1319355.30743191,1
955,57084,1321155.52334545,1
956,57117,1321672.5633691,1
957,57131,1321100.24072328,1
958,57146,1321790.33640183,1
959,57159,1316835.23177389,1
960,57175,1317742.82091546,1
961,57191,1322337.28729674,1
962,57216,1321684.83774337,1
963,57238,1327777.28080281,1
964,57269,1317879.79372622,1
965,57285,1326923.6649347,1
966,57298,1325669.21738024,1
967,57324,1323290.57110037,1
968,57353,1323868.65252485,1
969,57363,1325054.18964762,1
970,57378,1323508.38459905,1
971,57407,1327158.16819073,1
972,57416,1327541.189412,1
973,57438,1326426.03795795,1
974,57447,1329922.63446995,1
975,57466,1325074.34026999,1
976,57485,1327765.15811918,1
977,57499,1328773.90380678,1
978,57504,1327154.88849206,1
979,57513,1328350.09083192,1
980,57539,1328342.95995509,1
981,57545,1326739.13066901,1
982,57553,1333940.25785381,1
983,57573,1325494.92205672,1
984,57576,1334718.73598427,1
985,57580,1328608.44131095,1
986,57607,1331416.39190989,1
987,57633,1327006.1424941,1
988,57662,1335850.67827124,1
989,57682,1331455.40214627,1
990,57700,1332610.29059642,1
991,57711,1331455.02253951,1
992,57724,1336496.94583055,1
993,57754,1331380.73881501,1
994,57770,1332230.53106996,1
995,57795,1330128.97810585,1
996,57797,1335936.80959839,1
997,57829,1333468.03605546,1
998,57829,1337531.86253203,1
999,57850,1332304.32745694,1
1000,57852,1340054.22886809,1
1001,57873,1335508.17406066,1
1002,57882,1338245.73082307,1
1003,57908,1337751.20262913,1
1004,57940,1341723.29032629,1
1005,57973,1332675.33202038,1
1006,57975,1337985.34035801,1
1007,57981,1339544.81305934,1
1008,58001,1340227.87846365,1
1009,58017,1339560.76533586,1
1010,58022,1339793.07810726,1
1011,58040,1335804.50902861,1
1012,58047,1341136.4021675,1
1013,58059,1339148.15547744,1
1014,58091,1344219.85748353,1
1015,58123,1347164.15867233,1
1016,58143,1344430.30761347,1
1017,58161,1338810.94477547,1
1018,58176,1341192.18318432,1
1019,58187,1351108.01682254,1
1020,58206,1345425.58057641,1
1021,58209,1348136.11374681,1
1022,58222,1350669.61667445,1
1023,58234,1346361.28144177,1
1024,58234,1344957.33591758,1
1025,58256,1347040.74298821,1
1026,58286,1349099.86106876,1
1027,58319,1343167.80456846,1
1028,58336,1348697.03366538,1
1029,58351,1353121.56980893,1
1030,58361,1344586.87447539,1
1031,58375,1346745.90369161,1
1032,58406,1349285.92803718,1
1033,58437,1344695.6729055,1
1034,58455,1351750.64656781,1
1035,58457,1352912.33040848,1
1036,58459,1349195.32727063,1
1037,58463,1349949.84603624,1
1038,58494,1355698.74755005,1
1039,58524,1350168.09308336,1
1040,58536,1348338.57405028,1
1041,58542,1353937.6936815,1
1042,58548,1353972.04854022,1
1043,58565,1354931.22451195,1
1044,58565,1358169.34046091,1
1045,58570,1358520.79477991,1
1046,58601,1355436.91707971,1
1047,58622,1352365.27838041,1
1048,58645,1354286.15060957,1
1049,58646,1350356.40154437,1
1050,58658,1356936.75457055,1
1051,58676,1358624.52591352,1
1052,58692,1359468.66911194,1
1053,58712,1353830.23457559,1
1054,58720,1356570.89614759,1
1055,58732,1359109.47608204,1
1056,58758,1363586.91406182,1
1057,58780,1358081.85499051,1
1058,58787,1362618.16857638,1
1059,58792,1360141.27918514,1
1060,58805,1352379.87610143,1
1061,58807,1356092.13483827,1
1062,58816,1357296.11428501,1
1063,58817,1363087.23940021,1
1064,58847,1363254.95677487,1
1065,58862,1360936.32727343,1
1066,58865,1357960.82117935,1
1067,58890,1359170.92476469,1
1068,58913,1358044.36913973,1
1069,58935,1366132.03514745,1
1070,58946,1361049.05968857,1
1071,58976,1363512.71901296,1
1072,58984,1358373.60387069,1
1073,59015,1361412.34140631,1
1074,59043,1364899.88500459,1
1075,59075,1365060.7120628,1
1076,59088,1369353.70352553,1
1077,59088,1367406.48173069,1
1078,59102,1367632.64104194,1
1079,59102,1364269.12523591,1
1080,59134,1369021.8755638,1
1081,59152,1365589.98715211,1
1082,59152,1366246.68346976,1
1083,59158,1372666.8058126,1
1084,59176,1363283.8411383,1
1085,59199,1367056.30810538,1
1086,59230,1371022.2620125,1
1087,59263,1367472.27701843,1
1088,59284,1370236.73126029,1
1089,59291,1368330.23119504,1
1090,59313,1371094.45538958,1
1091,59319,1370081.849466,1
1092,59350,1373875.33444246,1
1093,59350,1373094.66707824,1
1094,59366,1369176.15157774,1
1095,59378,1375724.81534467,1
1096,59384,1371530.36585535,1
1097,59394,1372627.18436992,1
1098,59421,1373744.8413454,1
1099,59451,1369257.4342486,1
1100,59468,1375984.07701668,1
1101,59476,1372286.72348931,1
1102,59487,1373834.79809186,1
1103,59512,1370119.58426174,1
1104,59529,1372395.6881424,1
1105,59538,1371638.55494138,1
1106,59551,1376097.47397741,1
1107,59556,1378245.75991862,1
1108,59559,1374642.08678009,1
1109,59575,1376925.86135224,1
1110,59584,1378683.01555563,1
1111,59612,1375704.38130896,1
1112,59631,1375931.68492468,1
1113,59643,1380220.28410551,1
1114,59674,1375426.83077408,1
1115,59688,1381703.25967831,1
1116,59691,1379125.77347977,1
1117,59703,1378809.81826751,1
1118,59706,1381521.8409468,1
1119,59732,1379034.93015465,1
1120,59732,1374821.51813028,1
1121,59733,1378757.20680739,1
1122,59740,1382348.21401267,1
1123,59748,1377495.62942112,1
1124,59761,1379045.76293592,1
1125,59793,1384986.77828035,1
1126,59794,1380273.49738075,1
1127,59811,1384375.06409653,1
1128,59829,1381497.34557855,1
1129,59839,1381563.90838998,1
1130,59857,1380642.22498978,1
1131,59885,1383500.65931623,1
1132,59892,1381795.88636069,1
1133,59913,1384322.67392143,1
1134,59942,1387562.1233086,1
1135,59966,1386894.63773307,1
1136,59991,1384120.07576912,1
1137,59993,1386041.55819792,1
1138,60006,1385630.23337284,1
1139,60038,1390171.36032743,1
1140,60049,1389050.05616557,1
1141,60060,1388567.21605485,1
1142,60076,1395525.70252046,1
1143,60109,1388285.75450104,1
1144,60114,1388896.3128141,1
1145,60131,1387076.07291687,1
1146,60134,1387232.33107134,1
1147,60141,1394491.42235702,1
1148,60163,1390343.54510352,1
1149,60182,1389435.05525723,1
1150,60183,1387433.36192365,1
1151,60183,1393722.33043745,1
1152,60214,1390469.44432901,1
1153,60240,1392915.02083452,1
1154,60271,1393402.52850151,1
1155,60281,1391190.73510471,1
1156,60295,1393240.29814372,1
1157,60300,1392528.19252422,1
1158,60328,1392169.94962879,1
1159,60332,1399554.72949584,1
1160,60348,1391387.28426198,1
1161,60366,1393617.79806398,1
1162,60398,1394920.96836613,1
1163,60403,1391697.6546686,1
1164,60432,1398203.44966096,1
1165,60462,1400011.29670248,1
1166,60481,1392813.98626237,1
1167,60485,1392504.78255173,1
1168,60504,1399520.87509546,1
1169,60533,1402285.46119444,1
1170,60543,1400407.69380903,1
1171,60565,1398979.94581412,1
1172,60586,1392970.59299882,1
1173,60589,1397320.00881578,1
1174,60606,1401189.00789141,1
1175,60629,1398865.49715616,1
1176,60629,1399306.4885244,1
1177,60654,1395385.47789951,1
1178,60682,1402924.82712651,1
1179,60689,1404864.52805659,1
1180,60704,1398660.10418862,1
1181,60714,1401129.49104544,1
1182,60736,1400279.02878982,1
1183,60742,1402698.6103759,1
1184,60751,1401269.23971169,1
1185,60768,1406446.77591701,1
1186,60801,1405817.22791885,1
1187,60819,1402184.10742693,1
1188,60828,1409775.69198208,1
1189,60856,1407337.70750832,1
1190,60885,1404175.06029745,1
1191,60894,1408955.46887329,1
1192,60922,1408457.25336603,1
1193,60950,1407494.02248305,1
1194,60974,1408207.46896792,1
1195,61005,1411589.3054283,1
1196,61014,1409933.64654709,1
1197,61039,1409570.58768193,1
1198,61058,1411239.01174918,1
1199,61072,1407080.0839921,1
1200,61098,1410532.46381541,1
1201,61116,1415419.53605825,1
1202,61148,1408193.0502016,1
1203,61178,1414171.89464912,1
1204,61203,1414622.43691099,1
1205,61236,1415348.31632009,1
1206,61241,1414892.96412213,1
1207,61259,1411013.24120722,1
1208,61288,1413825.60763883,1
1209,61303,1412365.77630766,1
1210,61332,1419283.79128444,1
1211,61358,1414528.49339249,1
1212,61368,1416212.01664512,1
1213,61401,1419802.75770372,1
1214,61424,1418601.87104164,1
1215,61452,1418802.14244858,1
1216,61485,1421574.38632533,1
1217,61512,1426247.30696845,1
1218,61531,1419033.10829238,1
1219,61557,1423758.30043753,1
1220,61564,1422328.86799627,1
1221,61584,1424249.40928247,1
1222,61588,1423574.72945411,1
1223,61609,1423644.65616378,1
1224,61625,1423108.63043468,1
1225,61634,1422392.53819964,1
1226,61650,1423376.82915903,1
1227,61650,1418457.14731992,1
1228,61651,1422293.28112743,1
1229,61665,1425705.56281484,1
1230,61682,1423526.06190611,1
1231,61683,1421789.10652312,1
1232,61709,1430072.70224684,1
1233,61737,1423384.02931308,1
1234,61741,1430316.23165685,1
1235,61765,1421529.70503882,1
1236,61772,1422835.07255426,1
1237,61786,1433151.64948275,1
1238,61796,1429107.90475913,1
1239,61822,1429361.41304174,1
1240,61842,1432492.10435675,1
1241,61848,1433143.26102036,1
1242,61881,1425859.96121321,1
1243,61913,1433293.18452455,1
1244,61920,1431609.35489076,1
1245,61920,1430596.15536757,1
1246,61948,1435312.55238959,1
1247,61974,1430223.74261235,1
1248,62000,1434111.51642285,1
1249,62033,1432346.46207952,1
1250,62041,1435362.79314025,1
1251,62060,1431067.65470326,1
1252,62089,1436029.1887751,1
1253,62116,1435466.03555863,1
1254,62130,1437732.43640275,1
1255,62131,1438558.62657441,1
1256,62157,1436804.51730934,1
1257,62189,1441036.70660295,1
1258,62216,1435553.98316122,1
1259,62228,1434731.11692409,1
1260,62248,1442026.88927132,1
1261,62248,1437800.35935551,1
1262,62263,1442010.25446455,1
1263,62279,1440133.25059538,1
1264,62297,1438710.79623704,1
1265,62327,1434527.51253239,1
1266,62342,1441879.17123896,1
1267,62347,1443095.27859171,1
1268,62363,1438085.86697684,1
1269,62386,1442324.93055345,1
1270,62410,1442181.94400126,1
1271,62436,1439498.27065244,1
1272,62460,1440498.57899731,1
1273,62493,1443670.60699355,1
1274,62501,1447121.82993613,1
1275,62522,1442451.54045298,1
1276,62552,1442092.6093383,1
1277,62557,1452085.25401896,1
1278,62575,1441621.82575546,1
1279,62594,1450456.1107237,1
1280,62609,1446197.00000872,1
1281,62633,1449024.66542243,1
1282,62638,1447552.04666445,1
1283,62661,1447393.47492638,1
1284,62667,1447904.89380438,1
1285,62686,1450402.42040866,1
1286,62697,1453722.6364396,1
1287,62711,1447160.44444588,1
1288,62733,1452951.9047921,1
1289,62765,1447416.89133763,1
1290,62775,1445599.9740675,1
1291,62782,1452030.03971811,1
1292,62798,1449511.29205144,1
1293,62802,1449968.41657493,1
1294,62803,1447608.14211306,1
1295,62804,1455278.74204744,1
1296,62832,1448095.96609291,1
1297,62862,1452108.95230054,1
1298,62890,1453919.20749121,1
1299,62907,1449639.60702522,1
1300,62910,1453110.01857673,1
1301,62929,1449561.87838082,1
1302,62932,1447709.58743167,1
1303,62959,1454429.68742687,1
1304,62970,1451439.83318611,1
1305,62978,1453741.64875469,1
1306,62993,1461410.07269672,1
1307,62994,1454954.61137395,1
1308,63019,1452755.0553432,1
1309,63036,1457443.85959543,1
1310,63054,1458884.81084415,1
1311,63080,1453027.16945065,1
1312,63086,1454154.43963331,1
1313,63094,1457145.29268396,1
1314,63103,1458786.47163726,1
1315,63130,1461682.97733731,1
1316,63133,1459316.1012421,1
1317,63144,1459043.23594899,1
1318,63168,1463153.41536478,1
1319,63183,1458667.14766202,1
1320,63196,1462587.1529773,1
1321,63205,1459227.258123,1
1322,63209,1460988.93019746,1
1323,63233,1461909.18871876,1
1324,63243,1458697.53353168,1
1325,63247,1458779.57559458,1
1326,63267,1456940.57091159,1
1327,63290,1463839.71053691,1
1328,63321,1465511.18762938,1
1329,63335,1459439.44642191,1
1330,63359,1463380.94136534,1
1331,63376,1467168.33881625,1
1332,63388,1462588.76226098,1
1333,63392,1466515.83980824,1
1334,63422,1463908.54014926,1
1335,63450,1464594.95501227,1
1336,63475,1464219.82854294,1
1337,63488,1464486.12610254,1
1338,63489,1467067.53524564,1
1339,63500,1466667.91530306,1
1340,63523,1466800.78241651,1
1341,63549,1469035.05871603,1
1342,63549,1465693.65110695,1
1343,63572,1469629.02426547,1
1344,63605,1472047.87679994,1
1345,63636,1469018.71795116,1
1346,63648,1466440.15855971,1
1347,63678,1470318.85896127,1
1348,63710,1471836.91136507,1
1349,63738,1469160.84341521,1
1350,63748,1472623.45482258,1
1351,63766,1472740.28763592,1
1352,63797,1473112.95838614,1
1353,63828,1472592.12511104,1
1354,63850,1474614.18667393,1
1355,63870,1472619.74837362,1
1356,63878,1470414.15837014,1
1357,63897,1475358.72901371,1
1358,63920,1473845.83224575,1
1359,63936,1477315.00848935,1
1360,63939,1473439.43979932,1
1361,63965,1477936.33729705,1
1362,63986,1477512.11403972,1
1363,63996,1469635.57613017,1
1364,64023,1478554.48824227,1
1365,64039,1479581.39730082,1
1366,64062,1480778.26458142,1
1367,64082,1479880.99621179,1
1368,64093,1475810.99862217,1
1369,64107,1483376.75245804,1
1370,64118,1478983.89492584,1
1371,64151,1483059.86892082,1
1372,64157,1481350.51617247,1
1373,64172,1480299.48286916,1
1374,64187,1476864.52189728,1
1375,64197,1482500.8920547,1
1376,64217,1487425.45756106,1
1377,64247,1482624.98389353,1
1378,64268,1486360.61107146,1
1379,64297,1489327.67604607,1
1380,64303,1483753.80621307,1
1381,64316,1485654.92871442,1
1382,64324,1484337.75864872,1
1383,64333,1487538.48251473,1
1384,64361,1493146.57785276,1
1385,64382,1492969.28399631,1
1386,64398,1492275.53161338,1
1387,64406,1489092.41186664,1
1388,64428,1493024.29729961,1
1389,64431,1493222.52314807,1
1390,64442,1483525.52923732,1
1391,64453,1488354.4561775,1
1392,64482,1493162.22211815,1
1393,64498,1487779.93986421,1
1394,64517,1495154.13712733,1
1395,64535,1491559.90321312,1
1396,64535,1488426.85795038,1
1397,64548,1489583.05783456,1
1398,64561,1488569.23732546,1
1399,64582,1492292.87125923,1
1400,64597,1490257.36704516,1
1401,64615,1492631.78031671,1
1402,64619,1486620.32277459,1
1403,64638,1496891.65994867,1
1404,64666,1488131.13797809,1
1405,64680,1490499.82901391,1
1406,64699,1492166.16052063,1
1407,64726,1502978.3626031,1
1408,64739,1497546.33227486,1
1409,64744,1494064.65351589,1
1410,64760,1495360.05322508,1
1411,64787,1496369.6981714,1
1412,64793,1497001.44461918,1
1413,64823,1494954.9884507,1
1414,64838,1501078.86518616,1
1415,64870,1501328.09317404,1
1416,64882,1501881.94022887,1
1417,64894,1501848.60599265,1
1418,64896,1496997.55661193,1
1419,64908,1496445.40868782,1
1420,64926,1497770.48935978,1
1421,64951,1501139.27701062,1
1422,64965,1498004.96691614,1
1423,64972,1502244.66948918,1
1424,64997,1504578.31100489,1
1425,65007,1501988.21385128,1
1426,65033,1496328.24900404,1
1427,65058,1498861.03592635,1
1428,65067,1502479.59395906,1
1429,65071,1498877.2698488,1
1430,65077,1505649.34668688,1
1431,65104,1502746.90118071,1
1432,65124,1507577.30291486,1
1433,65156,1505940.70483688,1
1434,65188,1505776.51422632,1
1435,65216,1510865.9509527,1
1436,65245,1506135.31623485,1
1437,65247,1509706.36135256,1
1438,65268,1505414.57304874,1
1439,65300,1506362.75543722,1
1440,65318,1506728.186331,1
1441,65321,1505896.53380069,1
1442,65326,1504874.38506942,1
1443,65357,1507558.32610742,1
1444,65383,1512852.34057147,1
1445,65398,1502229.26975294,1
1446,65425,1510639.65657482,1
1447,65426,1515362.87442625,1
1448,65432,1507599.51389952,1
1449,65452,1511747.67120758,1
1450,65485,1510340.521024,1
1451,65495,1513472.48236241,1
1452,65506,1510952.87949776,1
1453,65527,1517044.17829329,1
1454,65533,1510778.07881484,1
1455,65563,1521559.92000643,1
1456,65582,1518776.89129384,1
1457,65602,1513387.18030378,1
1458,65622,1513742.27387284,1
1459,65646,1512963.44545298,1
1460,65679,1516992.62187261,1
1461,65689,1521896.04136402,1
1462,65691,1523422.4153749,1
1463,65705,1514877.74138784,1
1464,65735,1519051.84832646,1
1465,65757,1521252.15651276,1
1466,65772,1516312.87786038,1
1467,65778,1519782.57456106,1
1468,65797,1520933.7802022,1
1469,65802,1520916.46648429,1
1470,65820,1519090.65836544,1
1471,65836,1520523.65103261,1
1472,65854,1521243.16306129,1
1473,65865,1522046.28142142,1
1474,65888,1526020.56645356,1
1475,65888,1521384.00344986,1
1476,65907,1520578.7155611,1
1477,65916,1522206.35469029,1
1478,65940,1527328.2597396,1
1479,65971,1519506.78322023,1
1480,65979,1522707.54117772,1
1481,65992,1523233.70800632,1
1482,65995,1530527.89602015,1
1483,66017,1528269.46073591,1
1484,66043,1522406.89523925,1
1485,66061,1524992.40432883,1
1486,66078,1523945.95950912,1
1487,66087,1529601.57675499,1
1488,66120,1521550.40847992,1
1489,66135,1526606.65967226,1
1490,66146,1531209.07580222,1
1491,66175,1533151.55613525,1
1492,66208,1529250.40164118,1
1493,66218,1528354.64395879,1
1494,66237,1534324.13377612,1
1495,66252,1528332.17304072,1
1496,66283,1534171.86096721,1
1497,66294,1533001.66543842,1
1498,66317,1532134.21352853,1
1499,66327,1531156.7898106,1
1500,66327,1528914.86542514,1
1501,66348,1532571.95745057,1
1502,66348,1532419.56637487,1
1503,66358,1528879.31629981,1
1504,66382,1532977.65020198,1
1505,66414,1531499.71687586,1
1506,66428,1535352.36105896,1
1507,66460,1534314.59251111,1
1508,66480,1535931.23890911,1
1509,66480,1534786.18475264,1
1510,66501,1538558.95982989,1
1511,66513,1536684.88742366,1
1512,66544,1539676.42690243,1
1513,66576,1536951.23963697,1
1514,66581,1540283.02368896,1
1515,66604,1538687.97258509,1
1516,66622,1535258.6753069,1
1517,66647,1541964.12158358,1
1518,66669,1538597.96569017,1
1519,66680,1534539.96221205,1
1520,66684,1538344.08670063,1
1521,66715,1541139.42375772,1
1522,66715,1545471.01522935,1
1523,66727,1540294.85242125,1
1524,66727,1540217.32371161,1
1525,66750,1541886.19336097,1
1526,66772,1549950.36459829,1
1527,66795,1538286.53840753,1
1528,66798,1540983.73920248,1
1529,66798,1539370.67413757,1
1530,66809,1542307.0092784,1
1531,66822,1543679.65501422,1
1532,66825,1545447.74779172,1
1533,66825,1546229.74700391,1
1534,66847,1543628.89545558,1
1535,66866,1544086.38979948,1
1536,66898,1544894.03905064,1
1537,66907,1547364.93601361,1
1538,66913,1545241.26322429,1
1539,66936,1547659.10345509,1
1540,66969,1543308.49864,1
1541,66975,1551318.11896451,1
1542,66975,1548115.98371257,1
